name,destination,rate
Ecuador - Mobile/Special Services,593969,0.2286
Ecuador - Mobile/Special Services - OTECEL,593925,0.2595
Ecuador - Mobile/Special Services - OTECEL,593926,0.2595
Ecuador - Mobile/Special Services - OTECEL,593927,0.2595
Ecuador - Mobile/Special Services - OTECEL,593928,0.2595
Ecuador - Mobile/Special Services - OTECEL,593929,0.2595
Ecuador - Mobile/Special Services - OTECEL,59395,0.2595
Ecuador - Mobile/Special Services - OTECEL,59398,0.2595
Ecuador - Mobile/Special Services - OTECEL,593990,0.2595
Ecuador - Mobile/Special Services - OTECEL,593992,0.2595
Ecuador - Mobile/Special Services - OTECEL,593997,0.2595
Ecuador - Mobile/Special Services - OTECEL,593998,0.2595
Ecuador - Mobile/Special Services - OTECEL,593999,0.2595
Ecuador - Mobile/Special Services - PORTA,59391,0.2286
Ecuador - Mobile/Special Services - PORTA,593920,0.2286
Ecuador - Mobile/Special Services - PORTA,593921,0.2286
Ecuador - Mobile/Special Services - PORTA,593922,0.2286
Ecuador - Mobile/Special Services - PORTA,593923,0.2286
Ecuador - Mobile/Special Services - PORTA,593924,0.2286
Ecuador - Mobile/Special Services - PORTA,59393,0.2286
Ecuador - Mobile/Special Services - PORTA,59394,0.2286
Ecuador - Mobile/Special Services - PORTA,59397,0.2286
Ecuador - Mobile/Special Services - PORTA,593991,0.2286
Ecuador - Mobile/Special Services - PORTA,593993,0.2286
Ecuador - Mobile/Special Services - PORTA,593994,0.2286
Ecuador - Mobile/Special Services - PORTA,593995,0.2286
Ecuador - Mobile/Special Services - PORTA,593996,0.2286
Ecuador - Quito,5932,0.1454
Ecuador - Quito,59322,0.134
Egypt,20,0.2055
Egypt,2016,0.1856
Egypt,2018,0.1856
Egypt,203,0.2146
Egypt - Cairo,202,0.2055
Egypt - Mobile/Special Services,2010,0.1856
Egypt - Mobile/Special Services,2011,0.1856
Egypt - Mobile/Special Services,2012,0.1856
El Salvador,503,0.1131
El Salvador,5032100,0.1197
El Salvador,50321010,0.1197
El Salvador,50321011,0.1197
El Salvador,50321012,0.1197
El Salvador,50321013,0.1197
El Salvador,50321014,0.1197
El Salvador,50322663,0.1197
El Salvador,50322664,0.1197
El Salvador,50322665,0.1197
El Salvador,50322666,0.1197
El Salvador,50322667,0.1197
El Salvador,50323000,0.1197
El Salvador,50323001,0.1197
El Salvador,50323002,0.1197
El Salvador,50323003,0.1197
El Salvador,50323004,0.1197
El Salvador,50323013,0.1197
El Salvador,50323014,0.1197
El Salvador,50323015,0.1197
El Salvador,50323016,0.1197
El Salvador,50323017,0.1197
El Salvador,50323050,0.1197
El Salvador,50323051,0.1197
El Salvador,50323052,0.1197
El Salvador,50323053,0.1197
El Salvador,50323054,0.1197
El Salvador,50323105,0.1197
El Salvador,50323106,0.1197
El Salvador,50323107,0.1197
El Salvador,50323108,0.1197
El Salvador,50323109,0.1197
El Salvador,50323135,0.1197
El Salvador,50323136,0.1197
El Salvador,50323137,0.1197
El Salvador,50323138,0.1197
El Salvador,50323139,0.1197
El Salvador,5032323,0.1197
El Salvador,5032411,0.1197
El Salvador,50324135,0.1197
El Salvador,50324136,0.1197
El Salvador,50324137,0.1197
El Salvador,50324138,0.1197
El Salvador,50324139,0.1197
El Salvador,5032415,0.1197
El Salvador,50324150,0.1197
El Salvador,50324151,0.1197
El Salvador,50324152,0.1197
El Salvador,50324153,0.1197
El Salvador,50324154,0.1197
El Salvador,5032416,0.1197
El Salvador,5032502,0.1197
El Salvador,5032512,0.1197
El Salvador,50326080,0.1197
El Salvador,50326081,0.1197
El Salvador,50326082,0.1197
El Salvador,50326083,0.1197
El Salvador,50326084,0.1197
El Salvador,50326105,0.1197
El Salvador,50326106,0.1197
El Salvador,50326107,0.1197
El Salvador,50326108,0.1197
El Salvador,50326109,0.1197
El Salvador,50326145,0.1197
El Salvador,50326146,0.1197
El Salvador,50326147,0.1197
El Salvador,50326148,0.1197
El Salvador,50326149,0.1197
El Salvador,5032615,0.1197
El Salvador,5032634,0.1197
El Salvador - Mobile/Special Services,50338,0.1131
El Salvador - Mobile/Special Services,50339,0.1131
El Salvador - Mobile/Special Services,5037,0.1197
El Salvador - Mobile/Special Services,5038,0.1131
El Salvador - Mobile/Special Services,5039,0.1131
Equatorial Guinea,240,0.246
Equatorial Guinea - Mobile/Special Services,2402,0.2962
Equatorial Guinea - Mobile/Special Services,2403,0.2962
Equatorial Guinea - Mobile/Special Services,2404,0.2962
Equatorial Guinea - Mobile/Special Services,2405,0.2962
Equatorial Guinea - Mobile/Special Services,2406,0.2962
Equatorial Guinea - Mobile/Special Services,2407,0.2962
Eritrea,291,0.3102
Estonia,372,0.0247
Estonia - Mobile/Special Services,3725,0.339
Estonia - Mobile/Special Services,37270,0.0833
Estonia - Mobile/Special Services,37272,0.339
Estonia - Mobile/Special Services,37278,0.339
Estonia - Mobile/Special Services,37288,0.339
Ethiopia,251,0.3394
Ethiopia,2511,0.2991
Ethiopia - Mobile/Special Services,2519,0.3643
Faeroe Islands,298,0.193
Falkland Islands (Islas Malvinas),500,0.6913
Fiji Islands,679,0.2905
Fiji Islands - Mobile/Special Services,67913,0.338
Fiji Islands - Mobile/Special Services,6799,0.2905
Finland,358,0.0381
Finland,35820,0.325
Finland,35829,0.325
Finland,35830,0.325
Finland,35860,0.325
Finland,3587,0.325
Finland,3588,0.325
Finland - Mobile/Special Services,3584,0.181
Finland - Mobile/Special Services,35840,0.1489
Finland - Mobile/Special Services,35841,0.1489
Finland - Mobile/Special Services,35842,0.1489
Finland - Mobile/Special Services,358450,0.1489
Finland - Mobile/Special Services,35846,0.1661
Finland - Mobile/Special Services,35849,0.2034
Finland - Mobile/Special Services,358491,0.1489
Finland - Mobile/Special Services,358492,0.1489
Finland - Mobile/Special Services,358493,0.1489
Finland - Mobile/Special Services,35850,0.1661
Finland - Mobile/Special Services,35871,0.181
France,33,0.02
France,337,0.2079
France,338,0.2079
France,339,0.2079
France - Mobile/Special Services,3336,0.1944
France - Mobile/Special Services,336,0.1944
France - Mobile/Special Services,33603,0.2079
France - Mobile/Special Services,33607,0.2079
France - Mobile/Special Services,33608,0.2079
France - Mobile/Special Services,33609,0.2079
France - Mobile/Special Services,3361,0.2079
France - Mobile/Special Services,33620,0.2079
France - Mobile/Special Services,33621,0.2079
France - Mobile/Special Services,33622,0.2079
France - Mobile/Special Services,33623,0.2079
France - Mobile/Special Services,33624,0.2079
France - Mobile/Special Services,33625,0.2079
France - Mobile/Special Services,33626,0.2079
France - Mobile/Special Services,33627,0.2079
France - Mobile/Special Services,33630,0.2079
France - Mobile/Special Services,33631,0.2079
France - Mobile/Special Services,33632,0.2079
France - Mobile/Special Services,33633,0.2079
France - Mobile/Special Services,33634,0.2079
France - Mobile/Special Services,33635,0.2079
France - Mobile/Special Services,33653,0.2079
France - Mobile/Special Services,33654,0.2079
France - Mobile/Special Services,33655,0.2079
France - Mobile/Special Services,33660,0.2079
France - Mobile/Special Services,33661,0.2079
France - Mobile/Special Services,33662,0.2079
France - Mobile/Special Services,33663,0.2079
France - Mobile/Special Services,33664,0.2079
France - Mobile/Special Services,33665,0.2079
France - Mobile/Special Services,33666,0.2079
France - Mobile/Special Services,33667,0.2079
France - Mobile/Special Services,33668,0.2079
France - Mobile/Special Services,3367,0.2079
France - Mobile/Special Services,3368,0.2079
France - Mobile/Special Services,33698,0.2079
France - Mobile/Special Services,33699,0.2079
France - Mobile/Special Services,33836,0.1944
France - Paris,331,0.02
French Antilles & Martinique,596,0.0457
French Antilles & Martinique - Mobile/Special Services,596696,0.3887
French Guiana,594,0.0888
French Guiana - Mobile/Special Services,594694,0.3582
French Polynesia,689,0.2378
Gabon,241,0.0768
Gabon - Mobile/Special Services,24103,0.0768
Gabon - Mobile/Special Services,24104,0.0768
Gabon - Mobile/Special Services,24105,0.0768
Gabon - Mobile/Special Services,24106,0.0768
Gabon - Mobile/Special Services,24107,0.0768
Gabon - Mobile/Special Services,24108,0.0768
Gabon - Mobile/Special Services,24109,0.0768
Gabon - Mobile/Special Services,24110,0.0777
Gabon - Mobile/Special Services,24111,0.0777
Gabon - Mobile/Special Services,24114,0.0777
Gabon - Mobile/Special Services,24115,0.0777
Gabon - Mobile/Special Services,2412,0.0768
Gabon - Mobile/Special Services,2413,0.0768
Gabon - Mobile/Special Services,24141,0.0768
Gabon - Mobile/Special Services,24151,0.0768
Gabon - Mobile/Special Services,24152,0.0768
Gabon - Mobile/Special Services,24153,0.0768
Gabon - Mobile/Special Services,24157,0.0768
Gabon - Mobile/Special Services,24161,0.0768
Gabon - Mobile/Special Services,24163,0.0768
Gabon - Mobile/Special Services,24168,0.0768
Gabon - Mobile/Special Services,24175,0.0768
Gabon - Mobile/Special Services,24180,0.0768
Gabon - Mobile/Special Services,24181,0.0768
Gabon - Mobile/Special Services,24184,0.0768
Gabon - Mobile/Special Services,24185,0.0768
Gabon - Mobile/Special Services,24187,0.0768
Gabon - Mobile/Special Services,24189,0.0768
Gabon - Mobile/Special Services,24191,0.0768
Gabon - Mobile/Special Services,24194,0.0768
Gabon - Mobile/Special Services,24195,0.0768
Gabon - Mobile/Special Services,24197,0.0768
Gambia,220,0.338
Gambia - Mobile/Special Services,2207,0.338
Gambia - Mobile/Special Services,2209,0.338
Georgia,995,0.0619
Georgia,99559,0.1625
Georgia - Mobile/Special Services,99528205,0.1723
Georgia - Mobile/Special Services,9953297,0.1723
Georgia - Mobile/Special Services,99555,0.1625
Georgia - Mobile/Special Services,99577,0.1625
Georgia - Mobile/Special Services,99590,0.1625
Georgia - Mobile/Special Services,99593,0.1625
Georgia - Mobile/Special Services,99595,0.1625
Georgia - Mobile/Special Services,99597,0.1625
Georgia - Mobile/Special Services,99598,0.1625
Georgia - Mobile/Special Services,99599,0.1625
Germany,49,0.02
Germany,4930,0.02
Germany,4940,0.02
Germany,4989,0.02
Germany - Frankfurt,49335,0.02
Germany - Frankfurt,4969,0.02
Germany - Mobile/Special Services,491,0.2045
Germany - Mobile/Special Services,4915,0.2623
Germany - Mobile/Special Services,49150,0.2533
Germany - Mobile/Special Services,49151,0.2078
Germany - Mobile/Special Services,49152,0.2077
Germany - Mobile/Special Services,49155,0.2402
Germany - Mobile/Special Services,49156,0.261
Germany - Mobile/Special Services,49157,0.2402
Germany - Mobile/Special Services,49159,0.2268
Germany - Mobile/Special Services,4916,0.2623
Germany - Mobile/Special Services,49160,0.2078
Germany - Mobile/Special Services,49162,0.2077
Germany - Mobile/Special Services,49163,0.2402
Germany - Mobile/Special Services,4917,0.2623
Germany - Mobile/Special Services,49170,0.2078
Germany - Mobile/Special Services,49171,0.2078
Germany - Mobile/Special Services,49172,0.2077
Germany - Mobile/Special Services,49173,0.2077
Germany - Mobile/Special Services,49174,0.2077
Germany - Mobile/Special Services,49175,0.2078
Germany - Mobile/Special Services,49176,0.2268
Germany - Mobile/Special Services,49177,0.2402
Germany - Mobile/Special Services,49178,0.2402
Germany - Mobile/Special Services,49179,0.2268
Germany - Mobile/Special Services,4918,0.02
Germany - Mobile/Special Services,4919,0.02
Germany - Mobile/Special Services,49700,0.2045
Germany - Mobile/Special Services,49701,0.2045
Germany - Mobile/Special Services,49800,0.2045
Germany - Mobile/Special Services,49900,0.02
Ghana,233,0.1001
Ghana - Accra,23321,0.1001
Ghana - Mobile/Special Services,23320,0.2164
Ghana - Mobile/Special Services,23324,0.2164
Ghana - Mobile/Special Services,23327,0.2164
Ghana - Mobile/Special Services,23328,0.2164
Gibraltar,350,0.0348
Gibraltar- Mobile/Special Services,35054,0.3277
Gibraltar- Mobile/Special Services,35056,0.3277
Gibraltar- Mobile/Special Services,35057,0.3277
Gibraltar- Mobile/Special Services,35058,0.3277
Greece,30,0.02
Greece,306,0.02
Greece,30696,0.3271
Greece,309,0.3271
Greece - Athens,3021,0.02
Greece - Mobile/Special Services,30694,0.2283
Greece - Mobile/Special Services,30697,0.2283
Greece - Mobile/Special Services -QTEL,30699,0.3271
Greece - Mobile/Special Services -Telestet,30693,0.2283
Greenland,299,0.5477
Greenland - Mobile/Special Services,2994,0.5522
Greenland - Mobile/Special Services,2995,0.5522
Grenada,1473,0.1557
Grenada,1473269,0.2563
Grenada,1473328,0.2563
Grenada,1473329,0.2563
Grenada,1473386,0.2563
Grenada,147340,0.2563
Grenada,147341,0.2563
Grenada,1473410,0.2849
Grenada,1473455,0.2563
Grenada,1473468,0.2563
Grenada,1473473,0.2563
Grenada,1473490,0.2563
Grenada,147353,0.2563
Grenada,1473555,1.0401
Grenada,1473636,0.2563
Grenada,1473758,0.2849
Grenada,14737582,0.2563
Grenada,14737584,0.2563
Grenada,14737587,0.2563
Grenada,1473784,0.2849
Grenada,14737842,0.2563
Grenada,14737844,0.2563
Grenada,14737847,0.2563
Grenada,1473938,0.2563
Grenada - Mobile/Special Services,1473349,0.2563
Grenada - Mobile/Special Services,1473403,0.2849
Grenada - Mobile/Special Services,1473404,0.2849
Grenada - Mobile/Special Services,1473405,0.2849
Grenada - Mobile/Special Services,1473406,0.2849
Grenada - Mobile/Special Services,1473407,0.2849
Grenada - Mobile/Special Services,1473408,0.2849
Grenada - Mobile/Special Services,1473409,0.2849
Grenada - Mobile/Special Services,1473414,0.2849
Grenada - Mobile/Special Services,1473415,0.2849
Grenada - Mobile/Special Services,1473416,0.2849
